lat_round,lon_round,date,temp_max,temp_min,temp_mean,precipitation,rain,humidity
-0.4,32.3,2016-07-14,23.1,22.0,22.7,0.0,0.0,63
-0.4,32.3,2016-07-15,23.1,20.0,21.9,2.7,2.7,75
-0.4,32.3,2016-07-16,23.5,20.1,22.4,2.7,2.7,73
-0.4,32.3,2016-07-17,23.6,20.3,22.3,1.3,1.3,74
-0.4,32.3,2016-07-18,24.1,20.1,23.1,0.4,0.4,67
-0.4,32.3,2016-07-19,24.2,21.2,23.4,0.0,0.0,64
-0.4,32.3,2016-07-20,24.6,19.3,22.8,0.8,0.8,67
-0.4,32.3,2016-07-21,22.9,20.7,22.0,2.3,2.3,75
-0.4,32.3,2016-07-22,23.2,20.5,22.1,13.0,13.0,78
-0.4,32.3,2016-07-23,23.5,20.5,21.9,3.0,3.0,79
-0.4,32.3,2016-07-24,22.9,20.4,22.0,1.6,1.6,79
-0.4,32.3,2016-07-25,23.1,19.8,21.8,8.2,8.2,79
-0.4,32.3,2016-07-26,23.7,19.8,21.7,1.4,1.4,75
-0.4,32.3,2016-07-27,23.9,19.7,22.6,0.0,0.0,70
-0.4,32.3,2016-07-28,23.4,20.7,22.3,2.8,2.8,76
-0.4,32.3,2016-07-29,23.0,20.5,22.0,5.3,5.3,79
-0.4,32.3,2016-07-30,23.6,21.3,22.5,0.3,0.3,74
-0.4,32.3,2016-07-31,24.0,21.9,23.0,0.0,0.0,75
-0.4,32.3,2016-08-01,24.8,21.2,23.1,0.0,0.0,71
-0.4,32.3,2016-08-02,25.1,21.2,23.7,0.0,0.0,64
-0.4,32.3,2016-08-03,24.7,21.6,23.3,0.0,0.0,71
-0.4,32.3,2016-08-04,24.3,22.1,23.3,0.5,0.5,72
-0.4,32.3,2016-08-05,24.1,20.6,22.1,10.1,10.1,81
-0.4,32.3,2016-08-06,23.0,20.2,21.9,10.5,10.5,80
-0.4,32.3,2016-08-07,23.5,20.2,21.6,22.3,22.3,82
-0.4,32.3,2016-08-08,23.0,19.8,21.2,10.7,10.7,81
-0.4,32.3,2016-08-09,24.1,19.5,21.5,16.0,16.0,78
-0.4,32.3,2016-08-10,24.1,19.5,22.2,3.2,3.2,70
-0.4,32.3,2016-08-11,24.2,20.2,22.5,0.2,0.2,67
-0.4,32.3,2016-08-12,25.0,21.7,23.2,1.2,1.2,68
-0.4,32.3,2016-08-13,25.3,19.8,22.4,7.1,7.1,75
-0.4,32.3,2016-08-14,23.6,20.1,22.2,5.2,5.2,80
-0.4,32.3,2016-08-15,23.6,20.5,22.5,4.1,4.1,80
-0.4,32.3,2016-08-16,24.2,20.3,23.1,6.9,6.9,69
-0.4,32.3,2016-08-17,23.5,21.1,22.9,0.0,0.0,65
-0.4,32.3,2016-08-18,23.6,20.9,23.0,0.0,0.0,60
-0.4,32.3,2016-08-19,24.7,20.2,23.0,0.0,0.0,62
-0.4,32.3,2016-08-20,24.9,20.7,23.5,0.0,0.0,63
-0.4,32.3,2016-08-21,23.9,21.3,22.6,0.0,0.0,74
-0.4,32.3,2016-08-22,24.6,22.2,23.6,0.2,0.2,74
-0.4,32.3,2016-08-23,23.9,21.5,22.9,1.4,1.4,77
-0.4,32.3,2016-08-24,24.5,19.8,22.5,24.5,24.5,76
-0.4,32.3,2016-08-25,23.1,20.0,21.7,4.8,4.8,77
-0.4,32.3,2016-08-26,23.9,20.5,22.9,0.1,0.1,66
-0.4,32.3,2016-08-27,24.4,22.1,23.3,0.3,0.3,62
-0.4,32.3,2016-08-28,24.4,21.6,23.1,0.5,0.5,63
-0.4,32.3,2016-08-29,23.8,21.3,22.7,0.0,0.0,61
-0.4,32.3,2016-08-30,23.4,20.9,22.7,0.0,0.0,63
-0.4,32.3,2016-08-31,23.4,20.7,22.8,0.4,0.4,63
-0.4,32.3,2016-09-01,23.9,21.3,22.5,0.6,0.6,72
-0.4,32.3,2016-09-02,24.5,21.4,23.2,0.0,0.0,63
-0.4,32.3,2016-09-03,24.6,21.4,23.2,0.1,0.1,65
-0.4,32.3,2016-09-04,24.9,20.7,22.8,1.0,1.0,70
-0.4,32.3,2016-09-05,24.8,21.6,23.3,2.9,2.9,72
-0.4,32.3,2016-09-06,24.8,21.7,23.5,1.5,1.5,72
-0.4,32.3,2016-09-07,24.5,20.7,22.4,10.9,10.9,80
-0.4,32.3,2016-09-08,23.5,20.9,22.7,4.9,4.9,79
-0.4,32.3,2016-09-09,24.5,21.0,22.8,1.0,1.0,79
-0.4,32.3,2016-09-10,25.5,21.4,23.4,2.0,2.0,71
-0.4,32.3,2016-09-11,24.2,20.7,23.0,7.2,7.2,76
-0.4,32.3,2016-09-12,24.8,20.4,22.6,7.9,7.9,77
-0.4,32.3,2016-09-13,25.2,21.4,22.8,2.0,2.0,77
-0.4,32.3,2016-09-14,25.2,22.1,23.6,2.6,2.6,75
-0.4,32.3,2016-09-15,24.3,21.0,22.8,8.1,8.1,78
-0.4,32.3,2016-09-16,24.8,21.1,22.7,5.2,5.2,78
-0.4,32.3,2016-09-17,24.5,21.6,23.0,1.6,1.6,76
-0.4,32.3,2016-09-18,24.2,21.8,23.3,2.3,2.3,76
-0.4,32.3,2016-09-19,24.7,20.9,22.6,10.6,10.6,79
-0.4,32.3,2016-09-20,25.2,21.0,23.1,0.0,0.0,68
-0.4,32.3,2016-09-21,23.7,21.3,22.6,3.5,3.5,75
-0.4,32.3,2016-09-22,24.9,21.8,23.1,6.4,6.4,78
-0.4,32.3,2016-09-23,24.4,21.8,23.1,2.7,2.7,80
-0.4,32.3,2016-09-24,24.7,22.0,23.5,0.8,0.8,76
-0.4,32.3,2016-09-25,24.7,21.5,23.6,1.2,1.2,76
-0.4,32.3,2016-09-26,24.1,21.0,22.4,7.3,7.3,78
-0.4,32.3,2016-09-27,23.4,20.8,22.3,8.3,8.3,78
-0.4,32.3,2016-09-28,23.6,20.5,22.1,10.0,10.0,80
-0.4,32.3,2016-09-29,23.8,20.9,22.3,6.3,6.3,79
-0.4,32.3,2016-09-30,24.9,20.5,23.8,0.4,0.4,72
-0.4,32.3,2016-10-01,25.0,21.4,24.2,0.0,0.0,73
-0.4,32.3,2016-10-02,25.2,21.4,23.4,4.9,4.9,78
-0.4,32.3,2016-10-03,23.1,20.7,21.9,15.1,15.1,82
-0.4,32.3,2016-10-04,23.6,21.5,22.3,4.8,4.8,80
-0.4,32.3,2016-10-05,23.2,20.1,21.7,16.2,16.2,81
-0.4,32.3,2016-10-06,23.9,19.9,22.4,3.3,3.3,78
-0.4,32.3,2016-10-07,23.9,20.5,22.7,5.8,5.8,79
-0.4,32.3,2016-10-08,25.0,21.6,23.0,6.4,6.4,79
-0.4,32.3,2016-10-09,24.6,21.9,23.3,4.0,4.0,78
-0.4,32.3,2016-10-10,25.2,22.9,24.1,0.1,0.1,75
-0.4,32.3,2016-10-11,25.4,21.8,23.6,3.8,3.8,74
-0.4,32.3,2016-10-12,25.7,21.9,24.0,1.9,1.9,71
-0.4,32.3,2016-10-13,25.2,22.4,23.8,0.9,0.9,71
-0.4,32.3,2016-10-14,25.6,22.0,24.1,1.0,1.0,71
-0.4,32.3,2016-10-15,26.2,22.0,24.1,2.6,2.6,69
-0.4,32.3,2016-10-16,25.9,23.1,24.7,1.3,1.3,69
-0.4,32.3,2016-10-17,25.6,22.3,24.0,2.8,2.8,76
-0.4,32.3,2016-10-18,25.0,21.9,23.7,4.4,4.4,78
-0.4,32.3,2016-10-19,24.1,20.5,22.9,11.1,11.1,79
-0.4,32.3,2016-10-20,24.1,20.8,22.9,13.9,13.9,76
-0.4,32.3,2016-10-21,24.1,20.9,22.9,5.5,5.5,77
-0.4,32.3,2016-10-22,24.2,22.3,23.1,0.0,0.0,76
-0.4,32.3,2016-10-23,25.2,23.3,24.2,0.1,0.1,73
-0.4,32.3,2016-10-24,25.4,22.5,24.3,0.6,0.6,71
-0.4,32.3,2016-10-25,25.5,23.1,24.4,1.0,1.0,70
-0.4,32.3,2016-10-26,24.9,21.6,23.5,7.1,7.1,77
-0.4,32.3,2016-10-27,24.7,21.0,23.2,9.6,9.6,79
-0.4,32.3,2016-10-28,24.7,21.8,23.2,2.3,2.3,77
-0.4,32.3,2016-10-29,24.7,20.8,23.0,5.3,5.3,76
-0.4,32.3,2016-10-30,24.3,21.8,22.9,3.8,3.8,76
-0.4,32.3,2016-10-31,25.4,22.7,23.6,1.5,1.5,75
-0.4,32.3,2016-11-01,25.3,23.4,24.0,0.6,0.6,75
-0.4,32.3,2016-11-02,24.2,22.1,23.7,4.4,4.4,78
-0.4,32.3,2016-11-03,23.8,20.6,22.7,10.1,10.1,81
-0.4,32.3,2016-11-04,23.6,21.5,22.6,8.1,8.1,78
-0.4,32.3,2016-11-05,24.5,20.7,22.5,11.5,11.5,78
-0.4,32.3,2016-11-06,24.5,21.5,23.3,5.6,5.6,75
-0.4,32.3,2016-11-07,23.7,20.9,22.7,8.0,8.0,79
-0.4,32.3,2016-11-08,23.6,21.3,22.7,6.9,6.9,77
-0.4,32.3,2016-11-09,23.8,20.6,22.5,6.1,6.1,78
-0.4,32.3,2016-11-10,23.9,21.9,22.9,4.9,4.9,79
-0.4,32.3,2016-11-11,24.7,21.3,23.3,3.5,3.5,77
-0.4,32.3,2016-11-12,24.4,20.1,23.0,15.2,15.2,80
-0.4,32.3,2016-11-13,24.7,20.3,23.1,10.9,10.9,78
-0.4,32.3,2016-11-14,24.8,20.8,22.8,11.9,11.9,80
-0.4,32.3,2016-11-15,25.7,20.4,23.4,6.2,6.2,75
-0.4,32.3,2016-11-16,25.7,20.5,23.7,6.5,6.5,72
-0.4,32.3,2016-11-17,24.1,20.5,22.7,18.6,18.6,78
-0.4,32.3,2016-11-18,24.4,20.3,22.6,8.3,8.3,75
-0.4,32.3,2016-11-19,23.0,19.9,21.6,18.7,18.7,82
-0.4,32.3,2016-11-20,24.9,19.9,23.4,3.0,3.0,74
-0.4,32.3,2016-11-21,25.0,22.8,23.9,2.8,2.8,73
-0.4,32.3,2016-11-22,24.4,22.4,23.2,3.6,3.6,75
-0.4,32.3,2016-11-23,23.9,21.6,23.0,5.7,5.7,77
-0.4,32.3,2016-11-24,24.2,21.2,23.1,4.4,4.4,76
-0.4,32.3,2016-11-25,24.2,20.5,22.9,1.5,1.5,75
-0.4,32.3,2016-11-26,24.2,20.9,22.9,4.8,4.8,78
-0.4,32.3,2016-11-27,25.2,21.1,23.0,4.5,4.5,78
-0.4,32.3,2016-11-28,25.7,21.7,23.3,1.9,1.9,78
-0.4,32.3,2016-11-29,25.7,20.9,23.1,11.2,11.2,79
-0.4,32.3,2016-11-30,24.5,21.1,23.1,12.7,12.7,80
-0.4,32.3,2016-12-01,24.1,20.5,23.1,4.8,4.8,78
-0.4,32.3,2016-12-02,24.7,20.3,22.7,14.3,14.3,79
-0.4,32.3,2016-12-03,23.5,20.7,22.2,11.5,11.5,80
-0.4,32.3,2016-12-04,23.9,20.5,22.4,13.4,13.4,80
-0.4,32.3,2016-12-05,24.8,20.7,22.9,4.4,4.4,75
-0.4,32.3,2016-12-06,24.8,21.8,23.6,0.0,0.0,69
-0.4,32.3,2016-12-07,24.7,20.1,22.9,5.5,5.5,76
-0.4,32.3,2016-12-08,24.5,20.4,22.7,6.7,6.7,77
-0.4,32.3,2016-12-09,24.0,21.1,22.6,2.4,2.4,78
-0.4,32.3,2016-12-10,24.2,20.6,23.0,3.3,3.3,78
-0.4,32.3,2016-12-11,24.3,22.0,23.5,2.5,2.5,76
-0.4,32.3,2016-12-12,23.4,21.4,22.6,4.6,4.6,77
-0.4,32.3,2016-12-13,24.6,20.8,22.9,5.6,5.6,78
-0.4,32.3,2016-12-14,24.8,20.9,23.1,4.0,4.0,77
-0.4,32.3,2016-12-15,25.5,21.4,23.4,3.4,3.4,73
-0.4,32.3,2016-12-16,24.6,21.4,23.4,2.1,2.1,73
-0.4,32.3,2016-12-17,25.1,20.7,23.3,2.7,2.7,74
-0.4,32.3,2016-12-18,25.8,22.3,24.2,0.5,0.5,69
-0.4,32.3,2016-12-19,25.2,22.7,24.3,1.1,1.1,68
-0.4,32.3,2016-12-20,26.2,21.7,24.3,0.4,0.4,67
-0.4,32.3,2016-12-21,25.1,22.6,24.2,0.7,0.7,71
-0.4,32.3,2016-12-22,27.1,22.5,24.6,2.6,2.6,72
-0.4,32.3,2016-12-23,26.7,22.5,24.8,3.1,3.1,62
-0.4,32.3,2016-12-24,27.0,23.1,25.2,0.0,0.0,60
-0.4,32.3,2016-12-25,27.1,23.3,25.7,0.7,0.7,63
-0.4,32.3,2016-12-26,26.0,22.3,24.7,4.5,4.5,73
-0.4,32.3,2016-12-27,25.9,20.9,23.8,10.6,10.6,75
-0.4,32.3,2016-12-28,25.2,23.2,24.4,2.5,2.5,71
-0.4,32.3,2016-12-29,25.4,20.8,23.9,9.4,9.4,76
-0.4,32.3,2016-12-30,24.6,20.6,23.3,7.8,7.8,78
-0.4,32.3,2016-12-31,24.6,22.0,23.4,4.1,4.1,77
-0.4,32.3,2017-01-01,24.4,20.2,23.0,4.3,4.3,79
-0.4,32.3,2017-01-02,24.2,19.8,22.7,12.6,12.6,80
-0.4,32.3,2017-01-03,24.5,21.5,23.3,2.3,2.3,76
-0.4,32.3,2017-01-04,26.7,21.1,24.1,0.0,0.0,72
-0.4,32.3,2017-01-05,25.8,20.8,23.4,0.3,0.3,78
-0.4,32.3,2017-01-06,25.6,21.2,23.7,0.0,0.0,71
-0.4,32.3,2017-01-07,26.1,21.4,24.0,0.0,0.0,68
-0.4,32.3,2017-01-08,27.6,21.5,24.6,0.0,0.0,65
-0.4,32.3,2017-01-09,26.1,21.8,24.6,0.0,0.0,70
-0.4,32.3,2017-01-10,25.3,21.9,23.6,2.1,2.1,77
-0.4,32.3,2017-01-11,26.6,21.6,24.2,0.0,0.0,72
-0.4,32.3,2017-01-12,26.5,21.5,24.2,1.3,1.3,67
-0.4,32.3,2017-01-13,26.4,19.5,23.8,0.0,0.0,64
-0.4,32.3,2017-01-14,25.8,21.8,23.4,3.0,3.0,78
-0.4,32.3,2017-01-15,26.5,20.9,24.0,0.0,0.0,74
-0.4,32.3,2017-01-16,26.6,22.1,24.6,0.0,0.0,74
-0.4,32.3,2017-01-17,27.0,21.0,24.6,0.0,0.0,68
-0.4,32.3,2017-01-18,26.8,21.0,24.3,0.0,0.0,67
-0.4,32.3,2017-01-19,26.9,21.3,24.3,3.6,3.6,68
-0.4,32.3,2017-01-20,27.1,21.9,24.3,0.0,0.0,70
-0.4,32.3,2017-01-21,26.6,22.6,24.4,2.7,2.7,77
-0.4,32.3,2017-01-22,25.8,23.1,24.3,1.6,1.6,75
-0.4,32.3,2017-01-23,26.4,21.2,24.5,3.2,3.2,75
-0.4,32.3,2017-01-24,25.9,21.6,24.1,0.3,0.3,79
-0.4,32.3,2017-01-25,27.5,20.6,24.6,0.0,0.0,66
-0.4,32.3,2017-01-26,25.4,20.8,23.6,8.4,8.4,75
-0.4,32.3,2017-01-27,25.4,21.4,23.6,2.0,2.0,76
-0.4,32.3,2017-01-28,25.4,21.7,23.8,2.2,2.2,76
-0.4,32.3,2017-01-29,24.4,21.2,22.7,0.7,0.7,78
-0.4,32.3,2017-01-30,25.0,20.8,23.8,3.0,3.0,74
-0.4,32.3,2017-01-31,24.2,21.5,23.0,1.4,1.4,79
-0.4,32.3,2017-02-01,25.6,20.2,23.2,5.3,5.3,75
-0.4,32.3,2017-02-02,25.3,22.0,24.4,0.5,0.5,72
-0.4,32.3,2017-02-03,24.4,21.5,23.2,3.4,3.4,79
-0.4,32.3,2017-02-04,24.2,20.2,22.6,2.7,2.7,80
-0.4,32.3,2017-02-05,26.2,21.4,24.2,0.4,0.4,73
-0.4,32.3,2017-02-06,25.5,21.5,23.9,4.8,4.8,77
-0.4,32.3,2017-02-07,25.3,22.6,24.1,4.9,4.9,77
-0.4,32.3,2017-02-08,26.4,21.1,23.9,9.8,9.8,79
-0.4,32.3,2017-02-09,26.4,21.7,24.6,1.9,1.9,75
-0.4,32.3,2017-02-10,25.6,21.9,24.2,4.5,4.5,77
-0.4,32.3,2017-02-11,25.8,22.5,24.6,2.7,2.7,75
-0.4,32.3,2017-02-12,26.5,22.1,24.4,2.5,2.5,75
-0.4,32.3,2017-02-13,26.8,22.4,24.8,2.9,2.9,73
-0.4,32.3,2017-02-14,27.2,22.1,24.9,0.0,0.0,71
-0.4,32.3,2017-02-15,26.2,23.2,24.6,0.5,0.5,75
-0.4,32.3,2017-02-16,26.5,23.0,24.8,3.4,3.4,72
-0.4,32.3,2017-02-17,25.4,19.9,22.7,8.9,8.9,76
-0.4,32.3,2017-02-18,23.0,20.4,21.6,6.5,6.5,81
-0.4,32.3,2017-02-19,25.6,21.8,23.3,0.4,0.4,75
-0.4,32.3,2017-02-20,25.0,20.5,23.0,2.6,2.6,76
-0.4,32.3,2017-02-21,23.9,21.3,22.8,2.3,2.3,78
-0.4,32.3,2017-02-22,24.0,19.5,21.7,35.8,35.8,81
-0.4,32.3,2017-02-23,25.4,21.7,23.8,1.0,1.0,71
-0.4,32.3,2017-02-24,24.2,19.6,22.4,12.3,12.3,81
-0.4,32.3,2017-02-25,23.6,20.5,22.1,7.1,7.1,81
-0.4,32.3,2017-02-26,24.7,20.1,22.6,5.6,5.6,79
-0.4,32.3,2017-02-27,24.0,20.6,22.2,2.7,2.7,79
-0.4,32.3,2017-02-28,24.0,20.2,21.8,2.7,2.7,82
-0.4,32.3,2017-03-01,23.2,20.0,22.2,2.0,2.0,80
-0.4,32.3,2017-03-02,24.5,21.0,22.7,3.3,3.3,79
-0.4,32.3,2017-03-03,25.0,20.7,22.6,1.3,1.3,78
-0.4,32.3,2017-03-04,24.2,20.3,22.3,3.7,3.7,79
-0.4,32.3,2017-03-05,25.1,20.4,23.0,0.4,0.4,79
-0.4,32.3,2017-03-06,26.0,21.1,23.4,0.1,0.1,77
-0.4,32.3,2017-03-07,26.2,21.0,24.0,0.3,0.3,74
-0.4,32.3,2017-03-08,26.0,21.5,24.3,4.7,4.7,77
-0.4,32.3,2017-03-09,25.0,20.8,23.1,14.0,14.0,78
-0.4,32.3,2017-03-10,24.8,21.9,23.4,0.5,0.5,77
-0.4,32.3,2017-03-11,26.1,21.1,24.3,0.5,0.5,74
-0.4,32.3,2017-03-12,26.1,22.5,24.6,3.9,3.9,76
-0.4,32.3,2017-03-13,26.8,20.6,24.7,11.3,11.3,78
-0.4,32.3,2017-03-14,25.6,22.6,24.5,0.2,0.2,76
-0.4,32.3,2017-03-15,26.1,21.8,24.3,0.6,0.6,76
-0.4,32.3,2017-03-16,24.4,20.6,22.9,11.4,11.4,80
-0.4,32.3,2017-03-17,23.7,20.9,22.3,5.9,5.9,79
-0.4,32.3,2017-03-18,24.7,20.5,23.3,2.0,2.0,78
-0.4,32.3,2017-03-19,24.9,21.0,23.8,3.2,3.2,79
-0.4,32.3,2017-03-20,24.4,21.0,23.2,1.4,1.4,80
-0.4,32.3,2017-03-21,24.7,22.1,23.4,6.2,6.2,79
-0.4,32.3,2017-03-22,25.0,20.6,23.1,1.9,1.9,81
-0.4,32.3,2017-03-23,24.6,21.2,23.3,3.3,3.3,81
-0.4,32.3,2017-03-24,25.0,21.6,23.3,8.1,8.1,81
-0.4,32.3,2017-03-25,24.0,20.6,22.5,12.9,12.9,80
-0.4,32.3,2017-03-26,24.5,20.2,23.0,1.4,1.4,76
-0.4,32.3,2017-03-27,26.0,21.6,24.0,0.3,0.3,74
-0.4,32.3,2017-03-28,24.7,21.4,23.1,0.6,0.6,80
-0.4,32.3,2017-03-29,25.6,22.0,24.0,0.9,0.9,74
-0.4,32.3,2017-03-30,24.4,20.0,22.7,10.6,10.6,81
-0.4,32.3,2017-03-31,23.8,19.5,22.0,20.7,20.7,83
-0.4,32.3,2017-04-01,24.2,21.1,22.9,5.4,5.4,80
-0.4,32.3,2017-04-02,25.8,21.1,23.4,8.3,8.3,80
-0.4,32.3,2017-04-03,26.0,22.3,24.1,0.0,0.0,79
-0.4,32.3,2017-04-04,25.9,21.5,23.9,0.2,0.2,75
-0.4,32.3,2017-04-05,25.3,21.4,23.5,0.0,0.0,77
-0.4,32.3,2017-04-06,24.9,21.4,23.1,8.4,8.4,81
-0.4,32.3,2017-04-07,23.9,20.5,22.2,19.6,19.6,83
-0.4,32.3,2017-04-08,23.6,20.0,22.1,18.4,18.4,83
-0.4,32.3,2017-04-09,24.8,21.2,23.0,2.1,2.1,77
-0.4,32.3,2017-04-10,24.6,21.5,23.0,2.5,2.5,83
-0.4,32.3,2017-04-11,25.4,21.2,23.5,11.3,11.3,79
-0.4,32.3,2017-04-12,25.4,21.6,24.0,6.3,6.3,77
-0.4,32.3,2017-04-13,25.6,22.2,24.0,1.1,1.1,78
-0.4,32.3,2017-04-14,26.1,22.2,24.6,0.0,0.0,70
-0.4,32.3,2017-04-15,25.1,21.6,23.6,0.8,0.8,76
-0.4,32.3,2017-04-16,25.1,20.4,23.2,20.7,20.7,81
-0.4,32.3,2017-04-17,24.1,20.1,22.3,12.7,12.7,83
-0.4,32.3,2017-04-18,24.2,20.6,22.5,5.8,5.8,80
-0.4,32.3,2017-04-19,24.5,20.6,22.2,20.0,20.0,84
-0.4,32.3,2017-04-20,23.8,19.8,22.1,14.7,14.7,85
-0.4,32.3,2017-04-21,24.2,21.0,22.9,5.6,5.6,82
-0.4,32.3,2017-04-22,24.0,21.0,22.4,14.8,14.8,83
-0.4,32.3,2017-04-23,24.2,20.5,22.3,7.1,7.1,85
-0.4,32.3,2017-04-24,24.1,20.6,22.4,3.9,3.9,84
-0.4,32.3,2017-04-25,24.2,20.5,22.0,6.8,6.8,84
-0.4,32.3,2017-04-26,23.0,19.5,21.4,5.6,5.6,87
-0.4,32.3,2017-04-27,23.5,19.9,22.0,2.3,2.3,85
-0.4,32.3,2017-04-28,24.2,20.2,22.2,5.2,5.2,83
-0.4,32.3,2017-04-29,24.2,20.7,22.3,15.5,15.5,81
-0.4,32.3,2017-04-30,23.4,20.4,21.9,12.5,12.5,82
-0.4,32.3,2017-05-01,23.4,20.0,21.6,12.4,12.4,83
-0.4,32.3,2017-05-02,24.0,20.6,22.2,9.2,9.2,81
-0.4,32.3,2017-05-03,23.5,20.4,21.8,14.8,14.8,82
-0.4,32.3,2017-05-04,23.4,20.4,21.6,6.3,6.3,86
-0.4,32.3,2017-05-05,23.6,20.6,21.9,7.5,7.5,84
-0.4,32.3,2017-05-06,23.6,19.7,21.9,26.8,26.8,85
-0.4,32.3,2017-05-07,23.3,19.5,21.8,21.6,21.6,83
-0.4,32.3,2017-05-08,23.0,20.5,21.9,9.0,9.0,84
-0.4,32.3,2017-05-09,24.2,20.4,22.3,7.1,7.1,82
-0.4,32.3,2017-05-10,24.2,21.0,22.8,7.5,7.5,78
-0.4,32.3,2017-05-11,24.2,21.5,22.8,5.0,5.0,80
-0.4,32.3,2017-05-12,23.4,20.7,22.3,13.3,13.3,82
-0.4,32.3,2017-05-13,23.8,21.5,22.5,5.3,5.3,81
-0.4,32.3,2017-05-14,24.4,20.2,22.3,15.2,15.2,82
-0.4,32.3,2017-05-15,23.9,20.1,21.9,6.0,6.0,86
-0.4,32.3,2017-05-16,24.4,20.8,22.8,2.8,2.8,80
-0.4,32.3,2017-05-17,24.1,20.5,22.0,13.0,13.0,85
-0.4,32.3,2017-05-18,23.0,20.0,21.6,13.6,13.6,85
-0.4,32.3,2017-05-19,23.6,19.5,21.4,15.4,15.4,86
-0.4,32.3,2017-05-20,24.5,20.0,22.0,8.8,8.8,82
-0.4,32.3,2017-05-21,24.2,20.3,22.8,1.0,1.0,75
-0.4,32.3,2017-05-22,24.3,21.9,23.1,0.3,0.3,75
-0.4,32.3,2017-05-23,24.3,20.4,22.7,1.2,1.2,75
-0.4,32.3,2017-05-24,24.9,20.2,22.6,0.5,0.5,76
-0.4,32.3,2017-05-25,24.4,20.0,22.6,0.5,0.5,80
-0.4,32.3,2017-05-26,24.9,20.7,23.1,0.1,0.1,77
-0.4,32.3,2017-05-27,25.8,20.3,23.6,0.0,0.0,70
-0.4,32.3,2017-05-28,25.0,21.0,23.0,0.1,0.1,74
-0.4,32.3,2017-05-29,24.9,21.2,22.8,2.2,2.2,80
-0.4,32.3,2017-05-30,24.0,21.2,22.9,8.7,8.7,79
-0.4,32.3,2017-05-31,23.6,20.4,22.0,12.6,12.6,82
-0.4,32.3,2017-06-01,24.1,19.9,22.1,2.1,2.1,81
-0.4,32.3,2017-06-02,24.6,20.9,23.2,1.9,1.9,78
-0.4,32.3,2017-06-03,24.6,20.3,22.4,6.7,6.7,82
-0.4,32.3,2017-06-04,24.9,20.1,22.6,8.2,8.2,81
-0.4,32.3,2017-06-05,25.0,20.7,22.9,1.9,1.9,82
-0.4,32.3,2017-06-06,25.8,21.1,23.9,3.1,3.1,75
-0.4,32.3,2017-06-07,26.0,21.9,24.3,2.7,2.7,77
-0.4,32.3,2017-06-08,25.5,21.0,23.7,3.8,3.8,76
-0.4,32.3,2017-06-09,24.6,20.7,22.8,2.4,2.4,80
-0.4,32.3,2017-06-10,24.7,20.9,22.9,0.7,0.7,77
-0.4,32.3,2017-06-11,25.5,20.8,23.7,0.1,0.1,68
-0.4,32.3,2017-06-12,24.7,20.5,23.2,0.0,0.0,70
-0.4,32.3,2017-06-13,24.2,20.8,22.9,0.6,0.6,75
-0.4,32.3,2017-06-14,25.1,20.7,22.5,6.1,6.1,81
-0.4,32.3,2017-06-15,23.4,21.0,21.9,4.3,4.3,84
-0.4,32.3,2017-06-16,22.8,19.9,21.4,7.8,7.8,86
-0.4,32.3,2017-06-17,23.6,20.8,22.1,4.2,4.2,82
-0.4,32.3,2017-06-18,23.5,19.3,21.7,5.6,5.6,82
-0.4,32.3,2017-06-19,24.1,19.8,22.3,3.9,3.9,74
-0.4,32.3,2017-06-20,25.0,19.8,22.5,9.6,9.6,74
-0.4,32.3,2017-06-21,24.2,19.2,22.5,0.6,0.6,77
-0.4,32.3,2017-06-22,25.4,21.0,23.0,0.0,0.0,74
-0.4,32.3,2017-06-23,25.5,20.3,21.9,8.0,8.0,81
-0.4,32.3,2017-06-24,24.4,20.2,22.8,0.2,0.2,71
-0.4,32.3,2017-06-25,24.2,20.3,22.5,3.3,3.3,76
-0.4,32.3,2017-06-26,23.9,19.8,22.6,2.1,2.1,72
-0.4,32.3,2017-06-27,24.2,20.1,22.7,2.5,2.5,74
-0.4,32.3,2017-06-28,23.8,20.6,22.9,0.1,0.1,69
-0.4,32.3,2017-06-29,24.6,19.4,21.6,5.2,5.2,77
-0.4,32.3,2017-06-30,24.8,19.4,21.5,7.2,7.2,79
-0.4,32.3,2017-07-01,24.0,19.8,22.4,0.6,0.6,69
-0.4,32.3,2017-07-02,24.2,20.5,22.4,1.3,1.3,72
-0.4,32.3,2017-07-03,24.4,20.5,22.6,0.8,0.8,77
-0.4,32.3,2017-07-04,23.2,20.2,21.6,7.3,7.3,85
-0.4,32.3,2017-07-05,22.2,19.1,20.9,13.1,13.1,85
-0.4,32.3,2017-07-06,23.6,19.1,20.8,6.0,6.0,85
-0.4,32.3,2017-07-07,23.1,20.0,21.4,6.3,6.3,79
-0.4,32.3,2017-07-08,22.7,18.5,20.8,1.5,1.5,79
-0.4,32.3,2017-07-09,23.6,18.2,21.7,0.0,0.0,70
-0.4,32.3,2017-07-10,24.0,18.1,21.9,0.3,0.3,69
-0.4,32.3,2017-07-11,24.4,20.8,22.5,0.0,0.0,70
-0.4,32.3,2017-07-12,24.0,20.5,22.0,2.6,2.6,78
-0.4,32.3,2017-07-13,23.6,19.9,21.7,0.1,0.1,80
-0.4,32.3,2017-07-14,24.0,20.1,22.1,0.0,0.0,80
-0.4,32.3,2017-07-15,23.2,19.3,21.5,4.9,4.9,85
